customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumOfInternetService
4670-TABXH,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
5561-NWEVX,Female,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,1
0064-SUDOG,Female,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,<800,No,0
8561-NMTBD,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,5
5161-XEUVX,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,>66,>2500,No,3
8292-FRFZQ,Female,No,No,No,long,No,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),36~50,800~2500,No,3
8591-NXRCV,Female,No,No,No,long,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,4
7895-VONWT,Female,No,No,No,long,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36~50,800~2500,No,3
4526-RMTLL,Male,No,Yes,Yes,short,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),>66,<800,No,4
6253-GNHWH,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,>66,>2500,No,4
4566-NECEV,Male,No,No,No,short,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,>66,<800,No,3
8080-POTJR,Female,No,No,No,long,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),>66,800~2500,No,4
6906-MPARY,Male,No,No,No,long,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,3
3662-FXJFO,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,800~2500,No,0
8107-RZLNV,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,4
0516-OOHAR,Male,No,Yes,Yes,long,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,4
2027-CWDNU,Male,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
2737-WFVYW,Female,No,No,No,short,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,36~50,<800,Yes,2
9912-OMZDS,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,>66,>2500,No,4
3733-ZEECP,Male,No,Yes,Yes,long,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50~66,800~2500,No,1
7878-RTCZG,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
2452-MRMZF,Female,Yes,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
2272-QAGFO,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,0
7103-IPXPJ,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,>66,>2500,No,3
4342-HFXWS,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),>66,>2500,No,4
3545-CNWRG,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
1785-BPHTP,Male,No,Yes,Yes,long,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,>66,800~2500,No,2
4989-LIXVT,Male,Yes,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
7315-WYOAW,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,>66,800~2500,No,3
1173-XZPYF,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
9850-OWRHQ,Female,No,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,<800,Yes,0
3768-NLUBH,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,>66,>2500,Yes,3
8676-TRMJS,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,>66,<800,Yes,0
2509-TFPJU,Male,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
9530-GRMJG,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,5
6898-RBTLU,Female,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,4
5481-NTDOH,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,4
2068-WWXQZ,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,800~2500,No,0
7359-SSBJK,Female,Yes,No,No,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),>66,>2500,Yes,4
2061-VVFST,Female,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,800~2500,No,0
0685-MLYYM,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
0749-IRGQE,Female,Yes,Yes,No,short,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,36~50,<800,No,2
2380-DAMQP,Female,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,6
2256-YLYLP,Male,No,Yes,Yes,long,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,4
1272-ILHFG,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
0164-XAIRP,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,<800,No,0
5666-CYCYZ,Female,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
4011-ARPHK,Male,No,No,No,long,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,800~2500,No,1
8182-PNAGI,Male,No,No,No,short,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50~66,<800,Yes,1
6365-HITVU,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
7558-IMLMT,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,800~2500,No,0
9488-FYQAU,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
3590-TCXTB,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
6994-KERXL,Male,No,No,No,short,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50~66,<800,No,1
7957-RYHQD,Female,Yes,No,No,long,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,Yes,2
2180-DXNEG,Female,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
1960-UOTYM,Male,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,5
2740-JFBOK,Male,No,No,No,short,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,No,0
6500-JVEGC,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),>66,>2500,No,4
5515-AKOAJ,Female,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,3
8976-OQHGT,Female,No,Yes,Yes,short,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,50~66,<800,Yes,2
5245-VDBUR,Female,No,Yes,No,long,No,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,<36,800~2500,No,2
6230-BSUXY,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
8469-SNFFH,Male,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),>66,>2500,No,5
2144-ESWKO,Male,No,No,No,long,No,No,DSL,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),<36,800~2500,No,2
1241-FPMOF,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
9928-BZVLZ,Female,No,No,No,short,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,36~50,<800,No,4
4114-QMKVN,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,3
2775-SEFEE,Male,No,No,Yes,short,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),50~66,>2500,No,3
9003-CPATH,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,>66,>2500,No,1
1754-GKYPY,Male,Yes,Yes,No,long,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,2
5294-CDGWY,Male,No,Yes,Yes,long,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,50~66,>2500,Yes,5
7956-XQWGU,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),<36,<800,No,0
1591-MQJTP,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,No,3
5295-PCJOO,Male,No,No,Yes,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,36~50,<800,Yes,1
2369-FEVNO,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
9863-JZAIC,Male,No,No,No,long,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50~66,800~2500,Yes,1
7471-MQPOS,Male,Yes,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,No,4
7660-HDPJV,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
5115-SQAAU,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,800~2500,No,0
9845-QOMAD,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
7672-VFMXZ,Male,No,Yes,No,long,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,50~66,>2500,No,2
9739-JLPQJ,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
9916-AYHTC,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
3855-ONCAR,Female,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,>66,<800,No,1
1488-SYSFC,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,No,0
7931-PXHFC,Male,No,No,No,long,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,50~66,800~2500,Yes,3
3990-QYKBE,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,2
0970-QXPXW,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
3259-KNMRR,Male,Yes,No,No,long,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,4
6120-RJKLU,Female,Yes,Yes,No,long,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
9572-WUKSB,Male,No,Yes,No,short,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,<36,<800,No,1
5893-KCLGT,Female,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,800~2500,No,0
0076-LVEPS,Male,No,No,Yes,long,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,36~50,800~2500,No,4
3640-JQGJG,Male,No,Yes,Yes,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36~50,<800,No,0
4919-MOAVT,Male,No,No,Yes,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
1596-OQSPS,Female,No,No,No,short,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50~66,<800,No,1
9867-XOBQA,Female,No,No,Yes,long,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50~66,800~2500,No,5
9546-KDTRB,Female,No,No,No,short,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
3090-HAWSU,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,Yes,5
9820-RMCQV,Female,No,No,No,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),36~50,<800,Yes,1
3174-RKMOW,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,5
1760-CAZHT,Male,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
7839-QRKXN,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,Yes,0
8441-SHIPE,Female,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,800~2500,No,0
5204-QZXPU,Male,No,No,No,short,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36~50,<800,Yes,2
4597-ELFTS,Male,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,One year,No,Electronic check,<36,800~2500,Yes,0
1320-GVNHT,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
1047-RNXZV,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
3541-ZNUHK,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,>2500,No,2
8450-JOVAH,Male,No,Yes,Yes,short,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,<800,Yes,1
8725-JEDFD,Male,No,No,No,long,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,800~2500,No,0
7562-UXTPG,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,800~2500,No,0
8071-SBTRN,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,>66,>2500,No,5
1113-IUJYX,Female,No,Yes,No,short,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,>66,800~2500,Yes,5
6668-CNMFP,Female,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),>66,800~2500,No,2
5626-MGTUK,Female,No,No,No,short,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,2
5681-LLOEI,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),>66,>2500,No,3
8212-DJRCH,Male,No,Yes,Yes,short,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,>66,<800,No,3
4323-OHFOW,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,No,4
4933-BSAIP,Female,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
2030-BTZRO,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,<800,No,0
1116-DXXDF,Male,No,No,No,long,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,No,4
9274-CNFMO,Male,Yes,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,>66,<800,Yes,0
7758-XKCBS,Male,No,No,No,short,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,<36,<800,Yes,1
8992-JQYUN,Male,No,Yes,No,short,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50~66,<800,Yes,3
6563-VNPMN,Female,Yes,No,No,long,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,3
0617-AQNWT,Female,No,Yes,No,long,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,36~50,>2500,Yes,4
2267-WTPYD,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),>66,>2500,No,3
0270-THENM,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),>66,>2500,No,4
2446-PLQVO,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
4707-MAXGU,Male,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
2710-WYVXG,Female,No,No,No,short,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,>66,<800,No,4
3005-NFMTA,Male,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,3
6300-BWMJX,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,>66,>2500,No,3
8784-CGILN,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,Yes,3
5389-FFVKB,Male,Yes,Yes,No,long,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,800~2500,Yes,1
7009-LGECI,Female,No,No,No,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50~66,<800,No,1
8444-WRIDW,Female,Yes,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,Yes,1
5022-KVDQT,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,No,1
7976-CICYS,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),<36,<800,No,0
1036-GUDCL,Male,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,5
2005-DWQZJ,Female,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
8148-WOCMK,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,<800,No,0
7815-PDTHL,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,<800,No,0
9451-LPGOO,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
9173-IVZVP,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
9129-UXERG,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,4
3635-JBPSG,Female,No,No,No,short,No,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,36~50,<800,No,2
7964-ZRKKG,Male,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),>66,>2500,No,2
5868-YWPDW,Male,Yes,Yes,No,short,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
6229-LSCKB,Male,Yes,No,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,No,1
2025-JKFWI,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,>66,800~2500,Yes,3
4078-SAYYN,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
1724-IQWNM,Male,No,No,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
8217-QYOHV,Male,No,No,No,short,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50~66,<800,No,2
5546-QUERU,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,<36,<800,No,0
9940-HPQPG,Female,No,Yes,No,short,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),>66,800~2500,Yes,3
6897-UUBNU,Male,No,No,No,long,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,>66,>2500,No,3
6127-IYJOZ,Male,Yes,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36~50,<800,No,0
6618-RYATB,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,Yes,1
8930-XOTDP,Female,No,Yes,Yes,short,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,50~66,800~2500,No,1
5916-QEWPT,Female,No,Yes,No,short,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),>66,<800,No,3
5060-TQUQN,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,2
0531-XBKMM,Male,No,No,Yes,long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),50~66,>2500,No,3
8465-SBRXP,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),>66,>2500,No,3
2408-PSJVE,Male,No,Yes,Yes,long,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,50~66,>2500,No,3
9079-YEXQJ,Female,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,>66,>2500,Yes,5
9700-ZCLOT,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
8738-JOKAR,Female,No,No,No,long,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,>66,>2500,No,4
4534-WGCIR,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
1930-WNXSB,Male,No,Yes,Yes,long,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
2685-SREOM,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
3508-CFVZL,Female,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,>66,>2500,No,6
0402-CQAJN,Female,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,Yes,4
6692-UDPJC,Female,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
1273-MTETI,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
0657-DOGUM,Female,No,Yes,No,long,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),50~66,>2500,No,2
